data1, data2, data3, TIME, Created by Kevin Sheridan's Quadcopter GUI
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:15
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
0.0, 0.0, 0.0, 12:30:16
2.0, 0.0, 0.0, 12:30:16
3.0, 0.0, 0.0, 12:30:16
5.0, 0.0, 0.0, 12:30:16
6.0, 0.0, 0.0, 12:30:16
6.0, 0.0, 0.0, 12:30:16
8.0, 0.0, 0.0, 12:30:16
8.0, 0.0, 0.0, 12:30:17
9.0, 0.0, 0.0, 12:30:17
10.0, 0.0, 0.0, 12:30:17
11.0, 0.0, 0.0, 12:30:17
12.0, 0.0, 0.0, 12:30:17
12.0, 0.0, 0.0, 12:30:17
12.0, 0.0, 0.0, 12:30:17
11.0, 0.0, 0.0, 12:30:17
8.0, 0.0, 0.0, 12:30:17
6.0, 0.0, 0.0, 12:30:17
2.0, 0.0, 0.0, 12:30:17
-2.0, 0.0, 0.0, 12:30:17
-4.0, 0.0, 0.0, 12:30:17
-8.0, 0.0, 0.0, 12:30:17
-11.0, 0.0, 0.0, 12:30:17
-13.0, 0.0, 0.0, 12:30:17
-13.0, 0.0, 0.0, 12:30:17
-13.0, 0.0, 0.0, 12:30:17
-13.0, 1.0, 0.0, 12:30:17
-11.0, 1.0, 0.0, 12:30:17
-8.0, 1.0, 0.0, 12:30:17
-4.0, 1.0, 0.0, 12:30:17
-2.0, 0.0, 0.0, 12:30:17
1.0, 0.0, 0.0, 12:30:17
5.0, 0.0, 0.0, 12:30:17
7.0, 0.0, 0.0, 12:30:17
9.0, 0.0, 0.0, 12:30:17
9.0, 0.0, 0.0, 12:30:17
8.0, 0.0, 0.0, 12:30:17
6.0, 0.0, 0.0, 12:30:17
2.0, 0.0, 0.0, 12:30:18
-3.0, 0.0, 0.0, 12:30:18
-7.0, 0.0, 0.0, 12:30:18
-11.0, 0.0, 0.0, 12:30:18
-13.0, 0.0, 0.0, 12:30:18
-13.0, 1.0, 0.0, 12:30:18
-12.0, 2.0, 0.0, 12:30:18
-8.0, 4.0, 0.0, 12:30:18
-6.0, 5.0, 0.0, 12:30:18
-3.0, 6.0, 0.0, 12:30:18
0.0, 9.0, 0.0, 12:30:18
1.0, 12.0, 0.0, 12:30:18
2.0, 12.0, 0.0, 12:30:18
3.0, 9.0, 0.0, 12:30:18
3.0, 5.0, 0.0, 12:30:18
4.0, 0.0, 0.0, 12:30:18
4.0, -2.0, 0.0, 12:30:18
3.0, -6.0, 0.0, 12:30:18
2.0, -8.0, 0.0, 12:30:18
1.0, -7.0, 0.0, 12:30:18
0.0, 0.0, 0.0, 12:30:18
0.0, 4.0, 0.0, 12:30:18
-1.0, 9.0, 0.0, 12:30:18
-1.0, 12.0, 0.0, 12:30:18
0.0, 10.0, 0.0, 12:30:18
0.0, 5.0, 0.0, 12:30:18
0.0, -1.0, 0.0, 12:30:18
0.0, -7.0, 0.0, 12:30:18
0.0, -9.0, 0.0, 12:30:18
0.0, -6.0, 0.0, 12:30:18
0.0, 8.0, 0.0, 12:30:19
0.0, 9.0, 0.0, 12:30:19
0.0, 3.0, 0.0, 12:30:19
0.0, -4.0, 0.0, 12:30:19
0.0, -8.0, 0.0, 12:30:19
0.0, -8.0, 0.0, 12:30:19
0.0, -2.0, 0.0, 12:30:19
0.0, 4.0, 0.0, 12:30:19
0.0, 9.0, 0.0, 12:30:19
0.0, 9.0, 0.0, 12:30:19
0.0, 2.0, 0.0, 12:30:19
1.0, -3.0, 0.0, 12:30:19
0.0, -9.0, 0.0, 12:30:19
0.0, -7.0, 0.0, 12:30:19
0.0, 0.0, 0.0, 12:30:19
0.0, 9.0, 0.0, 12:30:19
0.0, 13.0, 0.0, 12:30:19
0.0, 11.0, 0.0, 12:30:19
1.0, -1.0, 0.0, 12:30:19
1.0, -9.0, 0.0, 12:30:19
1.0, -12.0, 0.0, 12:30:19
1.0, -5.0, 0.0, 12:30:19
1.0, 5.0, 0.0, 12:30:19
0.0, 12.0, 0.0, 12:30:19
0.0, 8.0, 0.0, 12:30:19
1.0, -7.0, 0.0, 12:30:19
1.0, -15.0, 0.0, 12:30:19
2.0, 0.0, 0.0, 12:30:19
0.0, 11.0, 0.0, 12:30:20
-1.0, 13.0, 0.0, 12:30:20
0.0, -6.0, 0.0, 12:30:20
0.0, -6.0, 0.0, 12:30:20
-2.0, 1.0, 0.0, 12:30:20
