Complete data set for Project: Unknown refer to GUI for structure
-0.21501653,0.60277545,106.21583,140,1110.0,1110.0,1110.0,1110.0,215,23,36,58,20,0.08032799,4151,-0.278339,-0.3264491,0,70265,19:27:1
-0.21257323,0.60041714,105.59859,140,1110.0,1110.0,1110.0,1110.0,237,23,45,57,20,0.08032799,4147,-0.27551407,-0.32741147,0,100,19:27:2
-0.19839664,0.599792,105.366455,140,1110.0,1110.0,1110.0,1110.0,119,23,29,57,20,0.08032799,4202,-0.26034078,-0.3242343,0,99,19:27:2
-0.19904472,0.6053846,105.4037,140,1110.0,1110.0,1110.0,1110.0,153,23,38,57,20,0.08032799,4142,-0.26202998,-0.31771538,0,98,19:27:2
-0.19580823,0.60519034,105.67505,140,1110.0,1110.0,1110.0,1110.0,241,22,37,56,20,0.08032799,4150,-0.2580079,-0.31823123,0,101,19:27:2
-0.195955,0.60240203,105.551575,140,1110.0,1110.0,1110.0,1110.0,153,23,42,58,20,0.08032799,4151,-0.25734702,-0.3202932,0,102,19:27:2
-0.19878583,0.6026724,104.93172,140,1110.0,1110.0,1110.0,1110.0,265,23,38,56,20,0.08032799,4188,-0.25980303,-0.32035318,0,100,19:27:2
-0.20445906,0.60622525,106.09622,140,1110.0,1110.0,1110.0,1110.0,153,23,54,53,20,0.08032799,4142,-0.26809648,-0.31827688,0,100,19:27:2
-0.20173787,0.61104685,105.75148,140,1110.0,1110.0,1110.0,1110.0,299,23,49,56,20,0.08032799,4141,-0.2665483,-0.31290528,0,100,19:27:2
-0.19962144,0.6167981,104.58411,140,1110.0,1110.0,1110.0,1110.0,106,23,42,56,20,0.08032799,4208,-0.26453698,-0.306229,0,103,19:27:2
-0.19796006,0.62524897,104.45271,140,1110.0,1110.0,1110.0,1110.0,2665,23,45,57,20,0.08032799,4143,-0.26560444,-0.29642296,0,101,19:27:2
-0.19480269,0.6232709,105.78667,140,1110.0,1110.0,1110.0,1110.0,104,23,35,57,20,0.16065598,4155,-0.26213932,-0.29780084,0,99,19:27:3
-0.19525944,0.62064487,105.058365,140,1110.0,1110.0,1110.0,1110.0,1004,23,39,57,20,0.08032799,4160,-0.2621316,-0.29977372,0,101,19:27:3
-0.19510497,0.62589866,105.28498,140,1110.0,1110.0,1110.0,1110.0,193,23,41,58,20,0.08032799,4162,-0.26312026,-0.29438818,0,101,19:27:3
-0.1965133,0.6325924,105.751434,140,1110.0,1110.0,1110.0,1110.0,796,23,59,56,20,0.08032799,4158,-0.26665348,-0.28752446,0,101,19:27:3
-0.19505806,0.6312442,106.16974,140,1110.0,1110.0,1110.0,1110.0,414,23,61,57,20,0.08032799,4145,-0.2650821,-0.28830147,0,102,19:27:3
-0.18877983,0.62850934,105.599396,140,1110.0,1110.0,1110.0,1110.0,629,23,42,56,20,0.08032799,4141,-0.2572421,-0.2893392,0,100,19:27:3
-0.19082816,0.6179933,104.86195,140,1110.0,1110.0,1110.0,1110.0,187,23,43,58,20,0.08032799,4149,-0.25645342,-0.30094877,0,101,19:27:3
-0.1854474,0.620519,105.13164,140,1110.0,1110.0,1110.0,1110.0,177,23,43,57,20,0.08032799,4147,-0.25096303,-0.2979366,0,102,19:27:3
-0.18526189,0.6133009,105.20857,140,1110.0,1110.0,1110.0,1110.0,402,23,49,58,20,0.08032799,4190,-0.24949613,-0.3063245,0,101,19:27:3
-0.18701857,0.6154799,104.574524,140,1110.0,1110.0,1110.0,1110.0,185,22,30,59,20,0.08032799,4150,-0.2509735,-0.30277243,0,99,19:27:3
-0.18820812,0.6124324,105.27922,140,1110.0,1110.0,1110.0,1110.0,1349,23,54,56,20,0.08032799,4194,-0.2505184,-0.30671528,0,101,19:27:4
-0.18887782,0.60460395,105.131744,140,1110.0,1110.0,1110.0,1110.0,211,23,49,57,20,0.08032799,4143,-0.25029168,-0.31523025,0,101,19:27:4
-0.19573681,0.6077321,105.22441,140,1110.0,1110.0,1110.0,1110.0,414,22,46,57,20,0.08032799,4151,-0.25810507,-0.31552646,0,100,19:27:4
-0.19454436,0.61619663,105.32919,140,1110.0,1110.0,1110.0,1110.0,139,23,58,57,20,0.08032799,4103,-0.259756,-0.30403006,0,100,19:27:4
-0.19689305,0.6164607,105.39693,140,1110.0,1110.0,1110.0,1110.0,500,23,37,59,20,0.08032799,4186,-0.26132601,-0.30491287,0,101,19:27:4
-0.20731531,0.61441237,106.215546,140,1110.0,1110.0,1110.0,1110.0,352,23,49,56,20,0.08032799,4152,-0.27284938,-0.3108162,0,101,19:27:4
-0.21399903,0.6208586,105.21483,140,1110.0,1110.0,1110.0,1110.0,175,23,33,57,20,0.08032799,4152,-0.2827557,-0.30582124,0,102,19:27:4
-0.21372527,0.6248819,105.303764,140,1110.0,1110.0,1110.0,1110.0,49,23,41,56,20,0.08032799,4152,-0.28270778,-0.30206865,0,100,19:27:4
-0.21062614,0.6321485,106.286804,140,1110.0,1110.0,1110.0,1110.0,43,23,45,58,20,0.08032799,4135,-0.2828689,-0.2922645,0,101,19:27:4
-0.21064067,0.63078755,105.708954,140,1110.0,1110.0,1110.0,1110.0,48,23,49,57,20,0.08032799,4186,-0.28313342,-0.2932424,0,100,19:27:4
-0.20504504,0.63135,104.73959,140,1110.0,1110.0,1110.0,1110.0,38,23,34,57,20,0.08032799,4197,-0.27541193,-0.29121947,0,100,19:27:5
-0.20601548,0.63220435,105.86847,140,1110.0,1110.0,1110.0,1110.0,34,23,32,57,20,0.08032799,4093,-0.27810636,-0.2894486,0,100,19:27:5
-0.20305638,0.6323657,105.82005,140,1110.0,1110.0,1110.0,1110.0,34,23,38,57,20,0.08032799,4148,-0.27453354,-0.28948504,0,101,19:27:5
-0.21053253,0.6169445,104.72943,140,1110.0,1110.0,1110.0,1110.0,34,23,40,57,20,0.08032799,4151,-0.27767316,-0.30757836,0,101,19:27:5
-0.20403676,0.6140329,105.367386,140,1110.0,1110.0,1110.0,1110.0,36,23,52,56,20,0.08032799,4194,-0.26826903,-0.31026357,0,102,19:27:5
-0.2065565,0.616148,104.58554,140,1110.0,1110.0,1110.0,1110.0,37,23,45,56,20,0.0,4136,-0.27357593,-0.30956843,0,100,19:27:5
-0.20973082,0.6088745,106.167274,140,1110.0,1110.0,1110.0,1110.0,17,23,59,58,20,0.08032799,4152,-0.27496743,-0.31773475,0,100,19:27:5
-0.2124731,0.6013341,106.13756,140,1110.0,1110.0,1110.0,1110.0,18,23,32,57,20,0.08032799,4150,-0.2751626,-0.32682168,0,101,19:27:5
-0.20944865,0.59646773,105.24461,140,1110.0,1110.0,1110.0,1110.0,18,23,54,55,20,0.08032799,4150,-0.270559,-0.33128437,0,99,19:27:5
-0.21126835,0.59777415,106.1376,140,1110.0,1110.0,1110.0,1110.0,18,23,53,56,20,0.08032799,4150,-0.2729663,-0.33061746,0,100,19:27:5
-0.21566819,0.5974002,105.33185,140,1110.0,1110.0,1110.0,1110.0,18,23,41,57,20,0.08032799,4148,-0.27799195,-0.33176884,0,99,19:27:6
-0.20713133,0.59727174,106.10114,140,1110.0,1110.0,1110.0,1110.0,17,23,30,57,20,0.08032799,4200,-0.26696277,-0.32935706,0,100,19:27:6
-0.2080841,0.60134506,105.79535,140,1110.0,1110.0,1110.0,1110.0,16,23,52,56,20,0.08032799,4161,-0.27013886,-0.3255337,0,101,19:27:6
-0.14941968,0.57580894,105.70839,140,1110.0,1110.0,1110.0,1110.0,16,22,39,56,20,0.08032799,4159,-0.20500359,-0.33540714,0,100,19:27:6
-0.14062499,0.54485995,105.76437,140,1110.0,1110.0,1110.0,1110.0,211,23,49,57,20,0.08032799,4195,-0.17502326,-0.3659738,0,99,19:27:6
-0.10629208,0.5440847,105.28097,140,1110.0,1110.0,1110.0,1110.0,306,23,37,56,20,0.08032799,4095,-0.13870233,-0.3572506,0,102,19:27:6
-0.14933379,0.5501546,105.697495,140,1110.0,1110.0,1110.0,1110.0,796,23,47,57,20,0.08032799,4135,-0.19248706,-0.36349002,0,100,19:27:6
-0.15117964,0.54170084,106.10152,140,1110.0,1110.0,1110.0,1110.0,265,23,58,51,20,0.08032799,4095,-0.18627061,-0.37247768,0,101,19:27:6
-0.122309364,0.5367494,104.11034,140,1110.0,1110.0,1110.0,1110.0,177,23,51,24,20,0.16065598,4108,-0.15550977,-0.37175804,0,102,19:27:6
-0.15200941,0.5408348,104.93121,140,1110.0,1110.0,1110.0,1110.0,344,23,38,18,20,0.08032799,4160,-0.19028383,-0.37644905,0,100,19:27:6
-0.23859817,0.555368,104.24626,140,1110.0,1110.0,1110.0,1110.0,336,23,37,18,20,0.08032799,4209,-0.28688604,-0.38448632,0,100,19:27:7
-0.19140573,0.55696625,105.554184,140,1110.0,1110.0,1110.0,1110.0,756,23,32,56,20,0.08032799,4151,-0.23413676,-0.36933762,0,101,19:27:7
-0.21796948,0.5519953,106.01602,140,1110.0,1110.0,1110.0,1110.0,190,23,46,57,20,0.08032799,4149,-0.27078256,-0.38352448,0,102,19:27:7
-0.24825661,0.55540466,105.752014,140,1110.0,1110.0,1110.0,1110.0,2665,23,38,57,20,0.08032799,4190,-0.2979479,-0.38897336,0,98,19:27:7
-0.21942388,0.5475838,106.31929,140,1110.0,1110.0,1110.0,1110.0,166,23,44,56,20,0.08032799,4195,-0.26273358,-0.3866443,0,100,19:27:7
-0.2724128,0.56590647,105.25773,140,1110.0,1110.0,1110.0,1110.0,2665,23,61,57,20,0.16065598,4147,-0.33297417,-0.38679966,0,100,19:27:7
-0.2942652,0.56176347,105.92594,140,1110.0,1110.0,1110.0,1110.0,484,23,51,19,20,0.08032799,4201,-0.3524156,-0.39836535,0,101,19:27:7
-0.26546744,0.5572255,105.00725,140,1110.0,1110.0,1110.0,1110.0,1349,23,28,56,20,0.08032799,4191,-0.3165606,-0.39407068,0,102,19:27:7
-0.2711304,0.5552804,105.41655,140,1110.0,1110.0,1110.0,1110.0,2665,23,33,56,20,0.08032799,4143,-0.32765663,-0.39758328,0,99,19:27:7
-0.30788264,0.55696017,104.787445,140,1110.0,1110.0,1110.0,1110.0,1473,23,44,57,20,0.08032799,4191,-0.36559847,-0.4092728,0,99,19:27:7
-0.2780116,0.5628287,105.20627,140,1110.0,1110.0,1110.0,1110.0,796,23,38,57,20,0.08032799,4205,-0.33301654,-0.3904751,0,100,19:27:8
-0.27945068,0.57183987,105.155334,140,1110.0,1110.0,1110.0,1110.0,1349,23,37,57,20,0.08032799,4144,-0.34177995,-0.3817222,0,99,19:27:8
-0.299301,0.57568437,105.63139,140,1110.0,1110.0,1110.0,1110.0,1349,23,41,56,20,0.08032799,4187,-0.3624878,-0.38344553,0,102,19:27:8
