data1, data2, data3, , Created by Kevin Sheridan's Quadcopter GUI
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:36
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:37
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
0.0, 0.0, 0.0, 12:28:38
-1.0, 0.0, 0.0, 12:28:38
-2.0, 0.0, 0.0, 12:28:38
-2.0, 1.0, 0.0, 12:28:38
0.0, 5.0, 0.0, 12:28:38
1.0, 7.0, 0.0, 12:28:39
3.0, 8.0, 0.0, 12:28:39
6.0, 9.0, 0.0, 12:28:39
9.0, 9.0, 0.0, 12:28:39
11.0, 8.0, 0.0, 12:28:39
12.0, 4.0, 0.0, 12:28:39
12.0, 0.0, 7.0, 12:28:39
12.0, 0.0, 7.0, 12:28:39
12.0, 0.0, 7.0, 12:28:39
11.0, 0.0, 7.0, 12:28:39
9.0, -1.0, 7.0, 12:28:39
6.0, -2.0, 7.0, 12:28:39
3.0, -2.0, 7.0, 12:28:39
0.0, -1.0, 7.0, 12:28:39
-2.0, 0.0, 7.0, 12:28:39
-6.0, 0.0, 0.0, 12:28:39
