Complete data set for Project: Unknown refer to GUI for structure
0.75038797,0.42798233,208.71713,140,1110.0,1110.0,1110.0,1110.0,3157,1800,108,84,20,0.16065598,4196,-1,0,0,35921,16:25:57
0.74668056,0.42387065,209.1838,140,1110.0,1110.0,1110.0,1110.0,2665,603,76,78,20,0.16065598,4255,-1,0,0,96,16:25:57
0.7436306,0.42768002,209.6145,140,1110.0,1110.0,1110.0,1110.0,580,796,85,80,20,0.16065598,4256,-1,0,0,104,16:25:57
0.7492536,0.43793312,209.18555,140,1110.0,1110.0,1110.0,1110.0,208,2665,95,82,20,0.08032799,4252,-1,0,0,98,16:25:57
0.75465727,0.43935123,208.8226,140,1110.0,1110.0,1110.0,1110.0,265,1073,202,78,20,0.16065598,4248,-1,0,0,97,16:25:57
0.75510764,0.44487897,207.83508,140,1110.0,1110.0,1110.0,1110.0,1073,484,95,80,20,0.16065598,4263,-1,0,0,105,16:25:57
0.76050323,0.45170125,208.1033,140,1110.0,1110.0,1110.0,1110.0,3157,839,87,85,20,0.08032799,4260,-1,0,0,103,16:25:57
0.7647647,0.4652011,207.73108,140,1110.0,1110.0,1110.0,1110.0,127,426,180,81,20,0.16065598,4247,-1,0,0,107,16:25:58
0.7641487,0.458226,207.16818,140,1110.0,1110.0,1110.0,1110.0,2665,468,115,87,20,0.08032799,4258,-1,0,0,100,16:25:58
0.76492286,0.45844993,207.96404,140,1110.0,1110.0,1110.0,1110.0,2301,2301,68,81,20,0.08032799,4261,-1,0,0,96,16:25:58
0.7544195,0.450557,207.39911,140,1110.0,1110.0,1110.0,1110.0,2665,1004,76,83,20,0.08032799,4242,-1,0,0,97,16:25:58
0.75486416,0.4541322,208.86072,140,1110.0,1110.0,1110.0,1110.0,2665,352,76,77,20,0.08032799,4248,-1,0,0,100,16:25:58
0.7578752,0.45274952,208.10446,140,1110.0,1110.0,1110.0,1110.0,2665,2021,98,81,20,0.16065598,4205,-1,0,0,101,16:25:58
0.75615495,0.43993244,209.73584,140,1110.0,1110.0,1110.0,1110.0,2665,414,225,83,20,0.16065598,4250,-1,0,0,99,16:25:58
0.75889295,0.4379466,209.3144,140,1110.0,1110.0,1110.0,1110.0,3157,2665,109,82,20,0.08032799,4248,-1,0,0,101,16:25:58
