DATA1, DATA2, DATA3, DATA4, TIME, Created by Kevin Sheridan's Quadcopter GUI
0.72295094, -1.0, 84.0, 84.0, 7:59:20
0.72295094, -1.0, 84.0, 84.0, 7:59:20
0.32131195, 0.0, 84.0, 84.0, 7:59:20
0.32131195, 0.0, 84.0, 84.0, 7:59:20
0.32131195, 0.0, 84.0, 84.0, 7:59:20
0.24098301, 0.0, 84.0, 84.0, 7:59:20
0.24098301, 0.0, 84.0, 84.0, 7:59:20
0.24098301, 0.0, 84.0, 84.0, 7:59:20
0.08032799, 0.0, 84.0, 84.0, 7:59:20
0.08032799, 0.0, 84.0, 84.0, 7:59:20
0.08032799, 0.0, 84.0, 84.0, 7:59:20
-0.08032799, 0.0, 84.0, 85.0, 7:59:20
-0.08032799, 0.0, 84.0, 85.0, 7:59:20
-0.08032799, 0.0, 84.0, 85.0, 7:59:20
0.0, 1.0, 84.0, 85.0, 7:59:21
0.0, 1.0, 84.0, 85.0, 7:59:21
0.0, 1.0, 84.0, 85.0, 7:59:21
-0.56229496, -1.0, 85.0, 86.0, 7:59:21
-0.56229496, -1.0, 85.0, 86.0, 7:59:21
-0.56229496, -1.0, 85.0, 86.0, 7:59:21
-0.321311, 1.0, 85.0, 87.0, 7:59:21
-0.321311, 1.0, 85.0, 87.0, 7:59:21
-0.321311, 1.0, 85.0, 87.0, 7:59:21
0.64262295, 0.0, 86.0, 87.0, 7:59:21
0.64262295, 0.0, 86.0, 87.0, 7:59:21
0.64262295, 0.0, 86.0, 87.0, 7:59:21
0.64262295, -1.0, 87.0, 85.0, 7:59:21
0.64262295, -1.0, 87.0, 85.0, 7:59:21
0.64262295, -1.0, 87.0, 85.0, 7:59:21
0.5622959, 0.0, 86.0, 86.0, 7:59:21
0.5622959, 0.0, 86.0, 86.0, 7:59:21
0.5622959, 0.0, 86.0, 86.0, 7:59:21
0.08032799, 2.0, 85.0, 86.0, 7:59:21
0.08032799, 2.0, 85.0, 86.0, 7:59:21
0.08032799, 2.0, 85.0, 86.0, 7:59:21
0.16065598, -1.0, 86.0, 86.0, 7:59:21
0.16065598, -1.0, 86.0, 86.0, 7:59:21
0.16065598, -1.0, 86.0, 86.0, 7:59:21
0.16065598, 0.0, 86.0, 87.0, 7:59:21
0.16065598, 0.0, 86.0, 87.0, 7:59:21
0.16065598, 0.0, 86.0, 87.0, 7:59:21
-0.24098301, 1.0, 86.0, 87.0, 7:59:21
-0.24098301, 1.0, 86.0, 87.0, 7:59:21
-0.24098301, 1.0, 86.0, 87.0, 7:59:21
0.0, -1.0, 87.0, 88.0, 7:59:22
0.0, -1.0, 87.0, 88.0, 7:59:22
0.0, -1.0, 87.0, 88.0, 7:59:22
0.80327797, 1.0, 87.0, 88.0, 7:59:22
0.80327797, 1.0, 87.0, 88.0, 7:59:22
0.80327797, 1.0, 87.0, 88.0, 7:59:22
0.0, -1.0, 88.0, 89.0, 7:59:22
0.0, -1.0, 88.0, 89.0, 7:59:22
0.0, -1.0, 88.0, 89.0, 7:59:22
-0.08032799, 1.0, 88.0, 89.0, 7:59:22
-0.08032799, 1.0, 88.0, 89.0, 7:59:22
-0.08032799, 1.0, 88.0, 89.0, 7:59:22
0.40163898, -1.0, 89.0, 91.0, 7:59:22
0.40163898, -1.0, 89.0, 91.0, 7:59:22
0.40163898, -1.0, 89.0, 91.0, 7:59:22
0.16065598, 2.0, 89.0, 92.0, 7:59:22
0.24098301, -1.0, 91.0, 93.0, 7:59:22
0.24098301, -1.0, 91.0, 93.0, 7:59:22
0.24098301, -1.0, 91.0, 93.0, 7:59:22
0.32131195, 0.0, 92.0, 94.0, 7:59:22
0.32131195, 0.0, 92.0, 94.0, 7:59:22
0.32131195, 0.0, 92.0, 94.0, 7:59:22
0.08032799, 0.0, 93.0, 95.0, 7:59:22
0.08032799, 0.0, 93.0, 95.0, 7:59:22
0.08032799, 0.0, 93.0, 95.0, 7:59:22
0.16065598, 0.0, 94.0, 96.0, 7:59:22
0.16065598, 0.0, 94.0, 96.0, 7:59:22
0.16065598, 0.0, 94.0, 96.0, 7:59:22
-0.08032799, 0.0, 95.0, 97.0, 7:59:23
-0.08032799, 0.0, 95.0, 97.0, 7:59:23
-0.08032799, 0.0, 95.0, 97.0, 7:59:23
-0.16065598, 0.0, 96.0, 98.0, 7:59:23
-0.16065598, 0.0, 96.0, 98.0, 7:59:23
-0.16065598, 0.0, 96.0, 98.0, 7:59:23
-0.72295094, 0.0, 97.0, 99.0, 7:59:23
-0.72295094, 0.0, 97.0, 99.0, 7:59:23
-0.72295094, 0.0, 97.0, 99.0, 7:59:23
0.5622959, 0.0, 98.0, 99.0, 7:59:23
0.5622959, 0.0, 98.0, 99.0, 7:59:23
0.5622959, 0.0, 98.0, 99.0, 7:59:23
-0.16065598, -1.0, 99.0, 99.0, 7:59:23
-0.16065598, -1.0, 99.0, 99.0, 7:59:23
-0.16065598, -1.0, 99.0, 99.0, 7:59:23
0.24098301, 0.0, 99.0, 98.0, 7:59:23
0.24098301, 0.0, 99.0, 98.0, 7:59:23
0.24098301, 0.0, 99.0, 98.0, 7:59:23
0.32131195, -1.0, 99.0, 56.0, 7:59:23
0.32131195, -1.0, 99.0, 56.0, 7:59:23
0.32131195, -1.0, 99.0, 56.0, 7:59:23
0.24098301, -41.0, 99.0, 57.0, 7:59:23
0.24098301, -41.0, 99.0, 57.0, 7:59:23
0.24098301, -41.0, 99.0, 57.0, 7:59:23
0.40163898, 43.0, 99.0, 100.0, 7:59:23
0.40163898, 43.0, 99.0, 100.0, 7:59:23
0.40163898, 43.0, 99.0, 100.0, 7:59:23
-0.16065598, 42.0, 99.0, 101.0, 7:59:23
-0.16065598, 42.0, 99.0, 101.0, 7:59:23
-0.16065598, 42.0, 99.0, 101.0, 7:59:23
0.32131195, -42.0, 99.0, 101.0, 7:59:24
0.32131195, -42.0, 99.0, 101.0, 7:59:24
0.32131195, -42.0, 99.0, 101.0, 7:59:24
-0.16065598, -1.0, 101.0, 101.0, 7:59:24
-0.16065598, -1.0, 101.0, 101.0, 7:59:24
-0.16065598, -1.0, 101.0, 101.0, 7:59:24
-0.08032799, 0.0, 101.0, 59.0, 7:59:24
-0.08032799, 0.0, 101.0, 59.0, 7:59:24
-0.08032799, 0.0, 101.0, 59.0, 7:59:24
-0.16065598, -42.0, 101.0, 102.0, 7:59:24
-0.16065598, -42.0, 101.0, 102.0, 7:59:24
-0.16065598, -42.0, 101.0, 102.0, 7:59:24
-0.24098301, 85.0, 101.0, 102.0, 7:59:24
-0.24098301, 85.0, 101.0, 102.0, 7:59:24
-0.24098301, 85.0, 101.0, 102.0, 7:59:24
0.0, -43.0, 101.0, 101.0, 7:59:24
0.0, -43.0, 101.0, 101.0, 7:59:24
0.0, -43.0, 101.0, 101.0, 7:59:24
0.24098301, -1.0, 102.0, 100.0, 7:59:24
0.24098301, -1.0, 102.0, 100.0, 7:59:24
0.24098301, -1.0, 102.0, 100.0, 7:59:24
0.32131195, 0.0, 101.0, 100.0, 7:59:24
0.32131195, 0.0, 101.0, 100.0, 7:59:24
0.32131195, 0.0, 101.0, 100.0, 7:59:24
0.48196697, 1.0, 100.0, 100.0, 7:59:24
0.48196697, 1.0, 100.0, 100.0, 7:59:24
0.48196697, 1.0, 100.0, 100.0, 7:59:24
0.16065598, 0.0, 100.0, 100.0, 7:59:24
0.16065598, 0.0, 100.0, 100.0, 7:59:24
0.16065598, 0.0, 100.0, 100.0, 7:59:24
-0.321311, 0.0, 100.0, 100.0, 7:59:25
-0.321311, 0.0, 100.0, 100.0, 7:59:25
-0.321311, 0.0, 100.0, 100.0, 7:59:25
0.08032799, 0.0, 100.0, 100.0, 7:59:25
0.08032799, 0.0, 100.0, 100.0, 7:59:25
0.08032799, 0.0, 100.0, 100.0, 7:59:25
0.24098301, 0.0, 100.0, 99.0, 7:59:25
0.24098301, 0.0, 100.0, 99.0, 7:59:25
0.24098301, 0.0, 100.0, 99.0, 7:59:25
0.24098301, -1.0, 100.0, 99.0, 7:59:25
0.24098301, -1.0, 100.0, 99.0, 7:59:25
0.24098301, -1.0, 100.0, 99.0, 7:59:25
0.64262295, 1.0, 99.0, 98.0, 7:59:25
0.64262295, 1.0, 99.0, 98.0, 7:59:25
0.64262295, 1.0, 99.0, 98.0, 7:59:25
0.32131195, -1.0, 99.0, 98.0, 7:59:25
0.32131195, -1.0, 99.0, 98.0, 7:59:25
0.32131195, -1.0, 99.0, 98.0, 7:59:25
0.16065598, 1.0, 98.0, 99.0, 7:59:25
0.16065598, 1.0, 98.0, 99.0, 7:59:25
0.16065598, 1.0, 98.0, 99.0, 7:59:25
0.08032799, 1.0, 98.0, 99.0, 7:59:25
0.08032799, 1.0, 98.0, 99.0, 7:59:25
0.08032799, 1.0, 98.0, 99.0, 7:59:25
0.16065598, -1.0, 99.0, 100.0, 7:59:25
0.16065598, -1.0, 99.0, 100.0, 7:59:25
0.16065598, -1.0, 99.0, 100.0, 7:59:25
0.16065598, 1.0, 99.0, 100.0, 7:59:25
0.16065598, 1.0, 99.0, 100.0, 7:59:25
0.16065598, 1.0, 99.0, 100.0, 7:59:25
-0.16065598, -1.0, 100.0, 101.0, 7:59:26
-0.16065598, -1.0, 100.0, 101.0, 7:59:26
-0.16065598, -1.0, 100.0, 101.0, 7:59:26
0.0, 1.0, 100.0, 101.0, 7:59:26
0.0, 1.0, 100.0, 101.0, 7:59:26
0.0, 1.0, 100.0, 101.0, 7:59:26
-0.16065598, -1.0, 101.0, 101.0, 7:59:26
-0.16065598, -1.0, 101.0, 101.0, 7:59:26
-0.16065598, -1.0, 101.0, 101.0, 7:59:26
0.40163898, 0.0, 101.0, 101.0, 7:59:26
0.40163898, 0.0, 101.0, 101.0, 7:59:26
0.40163898, 0.0, 101.0, 101.0, 7:59:26
0.64262295, 0.0, 101.0, 101.0, 7:59:26
0.64262295, 0.0, 101.0, 101.0, 7:59:26
0.64262295, 0.0, 101.0, 101.0, 7:59:26
0.08032799, 0.0, 101.0, 101.0, 7:59:26
0.08032799, 0.0, 101.0, 101.0, 7:59:26
0.08032799, 0.0, 101.0, 101.0, 7:59:26
0.08032799, 0.0, 101.0, 102.0, 7:59:26
0.08032799, 0.0, 101.0, 102.0, 7:59:26
0.08032799, 0.0, 101.0, 102.0, 7:59:26
0.0, 1.0, 101.0, 103.0, 7:59:26
0.0, 1.0, 101.0, 103.0, 7:59:26
0.0, 1.0, 101.0, 103.0, 7:59:26
-0.16065598, 0.0, 102.0, 104.0, 7:59:26
-0.16065598, 0.0, 102.0, 104.0, 7:59:26
-0.16065598, 0.0, 102.0, 104.0, 7:59:26
0.0, 0.0, 103.0, 104.0, 7:59:26
0.0, 0.0, 103.0, 104.0, 7:59:26
0.0, 0.0, 103.0, 104.0, 7:59:26
0.40163898, -1.0, 104.0, 104.0, 7:59:27
0.40163898, -1.0, 104.0, 104.0, 7:59:27
0.40163898, -1.0, 104.0, 104.0, 7:59:27
0.80327797, 0.0, 104.0, 104.0, 7:59:27
0.80327797, 0.0, 104.0, 104.0, 7:59:27
0.80327797, 0.0, 104.0, 104.0, 7:59:27
0.48196697, 0.0, 104.0, 104.0, 7:59:27
0.48196697, 0.0, 104.0, 104.0, 7:59:27
0.48196697, 0.0, 104.0, 104.0, 7:59:27
-0.16065598, 0.0, 104.0, 105.0, 7:59:27
-0.16065598, 0.0, 104.0, 105.0, 7:59:27
-0.16065598, 0.0, 104.0, 105.0, 7:59:27
-0.64262295, 1.0, 104.0, 106.0, 7:59:27
-0.64262295, 1.0, 104.0, 106.0, 7:59:27
-0.64262295, 1.0, 104.0, 106.0, 7:59:27
-0.24098301, 0.0, 105.0, 107.0, 7:59:27
-0.24098301, 0.0, 105.0, 107.0, 7:59:27
-0.24098301, 0.0, 105.0, 107.0, 7:59:27
-0.08032799, 0.0, 106.0, 20.0, 7:59:27
-0.08032799, 0.0, 106.0, 20.0, 7:59:27
-0.08032799, 0.0, 106.0, 20.0, 7:59:27
0.08032799, -88.0, 106.0, 23.0, 7:59:27
0.08032799, -88.0, 106.0, 23.0, 7:59:27
0.08032799, -88.0, 106.0, 23.0, 7:59:27
0.08032799, 90.0, 106.0, 20.0, 7:59:27
0.08032799, 90.0, 106.0, 20.0, 7:59:27
0.08032799, 90.0, 106.0, 20.0, 7:59:27
0.40163898, -6.0, 23.0, 20.0, 7:59:27
0.40163898, -6.0, 23.0, 20.0, 7:59:27
0.40163898, -6.0, 23.0, 20.0, 7:59:27
0.24098301, 3.0, 20.0, 24.0, 7:59:28
0.24098301, 3.0, 20.0, 24.0, 7:59:28
0.24098301, 3.0, 20.0, 24.0, 7:59:28
0.16065598, 4.0, 20.0, 20.0, 7:59:28
0.16065598, 4.0, 20.0, 20.0, 7:59:28
0.16065598, 4.0, 20.0, 20.0, 7:59:28
0.16065598, 4.0, 20.0, 20.0, 7:59:28
0.16065598, 4.0, 20.0, 20.0, 7:59:28
0.16065598, 4.0, 20.0, 20.0, 7:59:28
-0.08032799, 0.0, 20.0, 23.0, 7:59:28
-0.08032799, 0.0, 20.0, 23.0, 7:59:28
-0.08032799, 0.0, 20.0, 23.0, 7:59:28
-0.08032799, 3.0, 20.0, 20.0, 7:59:28
-0.08032799, 3.0, 20.0, 20.0, 7:59:28
-0.08032799, 3.0, 20.0, 20.0, 7:59:28
0.24098301, -6.0, 23.0, 27.0, 7:59:28
0.24098301, -6.0, 23.0, 27.0, 7:59:28
0.24098301, -6.0, 23.0, 27.0, 7:59:28
0.0, 10.0, 20.0, 20.0, 7:59:28
0.0, 10.0, 20.0, 20.0, 7:59:28
0.0, 10.0, 20.0, 20.0, 7:59:28
0.16065598, -14.0, 20.0, 301.0, 7:59:28
0.16065598, -14.0, 20.0, 301.0, 7:59:28
0.16065598, -14.0, 20.0, 301.0, 7:59:28
0.24098301, 288.0, 20.0, 22.0, 7:59:28
0.24098301, 288.0, 20.0, 22.0, 7:59:28
0.24098301, 288.0, 20.0, 22.0, 7:59:28
0.24098301, -560.0, 20.0, 508.0, 7:59:28
0.24098301, -560.0, 20.0, 508.0, 7:59:28
0.24098301, -560.0, 20.0, 508.0, 7:59:28
0.24098301, 765.0, 20.0, 20.0, 7:59:29
0.24098301, 765.0, 20.0, 20.0, 7:59:29
0.24098301, 765.0, 20.0, 20.0, 7:59:29
-0.08032799, -974.0, 20.0, 20.0, 7:59:29
-0.08032799, -974.0, 20.0, 20.0, 7:59:29
-0.08032799, -974.0, 20.0, 20.0, 7:59:29
-0.16065598, 488.0, 20.0, 20.0, 7:59:29
-0.16065598, 488.0, 20.0, 20.0, 7:59:29
-0.16065598, 488.0, 20.0, 20.0, 7:59:29
0.08032799, 0.0, 20.0, 20.0, 7:59:29
0.08032799, 0.0, 20.0, 20.0, 7:59:29
0.08032799, 0.0, 20.0, 20.0, 7:59:29
0.24098301, 0.0, 20.0, 25.0, 7:59:29
0.24098301, 0.0, 20.0, 25.0, 7:59:29
0.24098301, 0.0, 20.0, 25.0, 7:59:29
0.08032799, 5.0, 20.0, 20.0, 7:59:29
0.08032799, 5.0, 20.0, 20.0, 7:59:29
0.08032799, 5.0, 20.0, 20.0, 7:59:29
0.16065598, -10.0, 20.0, 20.0, 7:59:29
0.16065598, -10.0, 20.0, 20.0, 7:59:29
0.16065598, -10.0, 20.0, 20.0, 7:59:29
0.08032799, 5.0, 20.0, 21.0, 7:59:29
0.08032799, 5.0, 20.0, 21.0, 7:59:29
0.08032799, 5.0, 20.0, 21.0, 7:59:29
-0.08032799, 1.0, 20.0, 22.0, 7:59:29
-0.08032799, 1.0, 20.0, 22.0, 7:59:29
-0.08032799, 1.0, 20.0, 22.0, 7:59:29
-0.08032799, 0.0, 21.0, 20.0, 7:59:29
-0.08032799, 0.0, 21.0, 20.0, 7:59:29
-0.08032799, 0.0, 21.0, 20.0, 7:59:29
0.08032799, -3.0, 22.0, 20.0, 7:59:30
0.08032799, -3.0, 22.0, 20.0, 7:59:30
0.08032799, -3.0, 22.0, 20.0, 7:59:30
0.16065598, 2.0, 20.0, 20.0, 7:59:30
0.16065598, 2.0, 20.0, 20.0, 7:59:30
0.16065598, 2.0, 20.0, 20.0, 7:59:30
0.32131195, 0.0, 20.0, 20.0, 7:59:30
0.32131195, 0.0, 20.0, 20.0, 7:59:30
0.32131195, 0.0, 20.0, 20.0, 7:59:30
0.16065598, 0.0, 20.0, 20.0, 7:59:30
0.16065598, 0.0, 20.0, 20.0, 7:59:30
0.16065598, 0.0, 20.0, 20.0, 7:59:30
0.0, 0.0, 20.0, 28.0, 7:59:30
0.0, 0.0, 20.0, 28.0, 7:59:30
0.0, 0.0, 20.0, 28.0, 7:59:30
0.08032799, 8.0, 20.0, 28.0, 7:59:30
0.08032799, 8.0, 20.0, 28.0, 7:59:30
0.08032799, 8.0, 20.0, 28.0, 7:59:30
-0.08032799, -8.0, 28.0, 28.0, 7:59:30
-0.08032799, -8.0, 28.0, 28.0, 7:59:30
-0.08032799, -8.0, 28.0, 28.0, 7:59:30
0.08032799, 0.0, 28.0, 20.0, 7:59:30
0.08032799, 0.0, 28.0, 20.0, 7:59:30
0.08032799, 0.0, 28.0, 20.0, 7:59:30
0.08032799, -8.0, 28.0, 20.0, 7:59:30
0.08032799, -8.0, 28.0, 20.0, 7:59:30
0.08032799, -8.0, 28.0, 20.0, 7:59:30
0.16065598, 8.0, 20.0, 20.0, 7:59:30
0.16065598, 8.0, 20.0, 20.0, 7:59:30
0.16065598, 8.0, 20.0, 20.0, 7:59:31
0.16065598, 0.0, 20.0, 26.0, 7:59:31
0.16065598, 0.0, 20.0, 26.0, 7:59:31
0.16065598, 0.0, 20.0, 26.0, 7:59:31
0.16065598, 6.0, 20.0, 28.0, 7:59:31
0.16065598, 6.0, 20.0, 28.0, 7:59:31
0.16065598, 6.0, 20.0, 28.0, 7:59:31
0.32131195, -4.0, 26.0, 25.0, 7:59:31
0.32131195, -4.0, 26.0, 25.0, 7:59:31
0.32131195, -4.0, 26.0, 25.0, 7:59:31
0.16065598, -5.0, 28.0, 25.0, 7:59:31
0.16065598, -5.0, 28.0, 25.0, 7:59:31
0.16065598, -5.0, 28.0, 25.0, 7:59:31
0.08032799, 3.0, 25.0, 26.0, 7:59:31
0.08032799, 3.0, 25.0, 26.0, 7:59:31
0.08032799, 3.0, 25.0, 26.0, 7:59:31
0.16065598, 1.0, 25.0, 25.0, 7:59:31
0.16065598, 1.0, 25.0, 25.0, 7:59:31
0.16065598, 1.0, 25.0, 25.0, 7:59:31
0.24098301, -2.0, 26.0, 25.0, 7:59:31
0.24098301, -2.0, 26.0, 25.0, 7:59:31
0.24098301, -2.0, 26.0, 25.0, 7:59:31
0.16065598, 1.0, 25.0, 22.0, 7:59:31
0.16065598, 1.0, 25.0, 22.0, 7:59:31
0.16065598, 1.0, 25.0, 22.0, 7:59:31
0.0, -3.0, 25.0, 22.0, 7:59:31
0.0, -3.0, 25.0, 22.0, 7:59:31
0.0, -3.0, 25.0, 22.0, 7:59:31
0.08032799, 3.0, 22.0, 21.0, 7:59:31
0.08032799, 3.0, 22.0, 21.0, 7:59:31
0.08032799, 3.0, 22.0, 21.0, 7:59:32
0.0, -1.0, 22.0, 21.0, 7:59:32
0.0, -1.0, 22.0, 21.0, 7:59:32
0.0, -1.0, 22.0, 21.0, 7:59:32
-0.16065598, 1.0, 21.0, 21.0, 7:59:32
-0.16065598, 1.0, 21.0, 21.0, 7:59:32
-0.16065598, 1.0, 21.0, 21.0, 7:59:32
-0.08032799, 0.0, 21.0, 22.0, 7:59:32
-0.08032799, 0.0, 21.0, 22.0, 7:59:32
-0.08032799, 0.0, 21.0, 22.0, 7:59:32
0.16065598, 1.0, 21.0, 21.0, 7:59:32
0.16065598, 1.0, 21.0, 21.0, 7:59:32
0.16065598, 1.0, 21.0, 21.0, 7:59:32
0.08032799, -2.0, 22.0, 21.0, 7:59:32
0.08032799, -2.0, 22.0, 21.0, 7:59:32
0.08032799, -2.0, 22.0, 21.0, 7:59:32
0.0, 1.0, 21.0, 21.0, 7:59:32
0.0, 1.0, 21.0, 21.0, 7:59:32
0.0, 1.0, 21.0, 21.0, 7:59:32
0.08032799, 0.0, 21.0, 21.0, 7:59:32
0.08032799, 0.0, 21.0, 21.0, 7:59:32
0.08032799, 0.0, 21.0, 21.0, 7:59:32
0.08032799, 0.0, 21.0, 20.0, 7:59:32
0.08032799, 0.0, 21.0, 20.0, 7:59:32
0.08032799, 0.0, 21.0, 20.0, 7:59:32
0.08032799, -1.0, 21.0, 21.0, 7:59:32
0.08032799, -1.0, 21.0, 21.0, 7:59:32
0.08032799, -1.0, 21.0, 21.0, 7:59:32
0.0, 2.0, 20.0, 23.0, 7:59:32
0.0, 2.0, 20.0, 23.0, 7:59:32
0.0, 2.0, 20.0, 23.0, 7:59:33
0.08032799, 1.0, 21.0, 23.0, 7:59:33
0.08032799, 1.0, 21.0, 23.0, 7:59:33
0.08032799, 1.0, 21.0, 23.0, 7:59:33
0.08032799, -2.0, 23.0, 22.0, 7:59:33
0.08032799, -2.0, 23.0, 22.0, 7:59:33
0.08032799, -2.0, 23.0, 22.0, 7:59:33
0.0, -1.0, 23.0, 22.0, 7:59:33
0.0, -1.0, 23.0, 22.0, 7:59:33
0.0, -1.0, 23.0, 22.0, 7:59:33
0.40163898, 1.0, 22.0, 24.0, 7:59:33
0.40163898, 1.0, 22.0, 24.0, 7:59:33
0.40163898, 1.0, 22.0, 24.0, 7:59:33
0.16065598, 2.0, 22.0, 25.0, 7:59:33
0.16065598, 2.0, 22.0, 25.0, 7:59:33
0.16065598, 2.0, 22.0, 25.0, 7:59:33
0.16065598, -1.0, 24.0, 24.0, 7:59:33
0.16065598, -1.0, 24.0, 24.0, 7:59:33
0.16065598, -1.0, 24.0, 24.0, 7:59:33
0.24098301, -2.0, 25.0, 27.0, 7:59:33
0.24098301, -2.0, 25.0, 27.0, 7:59:33
0.24098301, -2.0, 25.0, 27.0, 7:59:33
-0.08032799, -10.0, 27.0, 20.0, 7:59:33
-0.08032799, -10.0, 27.0, 20.0, 7:59:33
-0.08032799, -10.0, 27.0, 20.0, 7:59:33
-0.08032799, 7.0, 20.0, 20.0, 7:59:33
-0.08032799, 7.0, 20.0, 20.0, 7:59:33
-0.08032799, 7.0, 20.0, 20.0, 7:59:33
0.16065598, 0.0, 20.0, 20.0, 7:59:33
0.16065598, 0.0, 20.0, 20.0, 7:59:33
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.0, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.08032799, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:34
0.16065598, 0.0, 20.0, 20.0, 7:59:35
0.16065598, 0.0, 20.0, 20.0, 7:59:35
0.0, 0.0, 20.0, 20.0, 7:59:35
0.0, 0.0, 20.0, 20.0, 7:59:35
0.0, 0.0, 20.0, 20.0, 7:59:35
0.24098301, 0.0, 20.0, 20.0, 7:59:35
0.24098301, 0.0, 20.0, 20.0, 7:59:35
0.24098301, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.08032799, 0.0, 20.0, 20.0, 7:59:35
0.0, 0.0, 20.0, 20.0, 7:59:35
0.0, 0.0, 20.0, 20.0, 7:59:35
0.0, 0.0, 20.0, 20.0, 7:59:35
-0.08032799, 0.0, 20.0, 20.0, 7:59:35
