data1, data2, data3, TIME, Created by Kevin Sheridan's Quadcopter GUI
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
0.0, 0.0, 0.0, 12:32:17
-2.0, 0.0, 0.0, 12:32:17
-1.0, 3.0, 0.0, 12:32:17
0.0, 9.0, 0.0, 12:32:17
1.0, 15.0, 0.0, 12:32:17
3.0, 15.0, 0.0, 12:32:17
4.0, 14.0, 0.0, 12:32:17
5.0, 8.0, 0.0, 12:32:17
4.0, 0.0, 0.0, 12:32:17
1.0, -4.0, 7.0, 12:32:17
-1.0, -5.0, 10.0, 12:32:17
-5.0, -2.0, 7.0, 12:32:17
-7.0, 2.0, 0.0, 12:32:17
-7.0, 5.0, -13.0, 12:32:18
-7.0, 8.0, -33.0, 12:32:18
-5.0, 11.0, -88.0, 12:32:18
-3.0, 10.0, -127.0, 12:32:18
0.0, 7.0, -166.0, 12:32:18
3.0, 1.0, -170.0, 12:32:18
6.0, -1.0, -134.0, 12:32:18
9.0, -3.0, -49.0, 12:32:18
11.0, -7.0, 0.0, 12:32:18
11.0, -8.0, 7.0, 12:32:18
10.0, -8.0, 7.0, 12:32:18
5.0, -6.0, 10.0, 12:32:18
0.0, -1.0, 7.0, 12:32:18
-6.0, 2.0, 13.0, 12:32:18
-9.0, 5.0, 7.0, 12:32:18
-10.0, 8.0, 0.0, 12:32:18
-9.0, 9.0, -7.0, 12:32:18
-6.0, 9.0, 0.0, 12:32:18
0.0, 7.0, 7.0, 12:32:18
4.0, 5.0, 17.0, 12:32:18
8.0, 3.0, 33.0, 12:32:18
11.0, 0.0, 33.0, 12:32:18
11.0, -1.0, 33.0, 12:32:18
10.0, -4.0, 33.0, 12:32:18
4.0, -5.0, 0.0, 12:32:18
-1.0, -2.0, 0.0, 12:32:18
-7.0, 1.0, 0.0, 12:32:18
-10.0, 3.0, -13.0, 12:32:18
