Zaccel, Zsonar, Sonar Value, TIME, Created by Kevin Sheridan's Quadcopter GUI
130.0, -1.0, 130.0, 12:21:5
130.0, 0.0, 130.0, 12:21:5
130.0, 0.0, 130.0, 12:21:5
130.0, 0.0, 130.0, 12:21:5
130.0, 0.0, 130.0, 12:21:5
130.0, 0.0, 130.0, 12:21:5
130.0, 0.0, 130.0, 12:21:5
131.0, 0.0, 130.0, 12:21:5
131.0, 0.0, 130.0, 12:21:5
131.0, 0.0, 130.0, 12:21:5
131.0, 1.0, 130.0, 12:21:5
131.0, 1.0, 130.0, 12:21:5
131.0, 1.0, 130.0, 12:21:5
128.0, -1.0, 131.0, 12:21:5
128.0, -1.0, 131.0, 12:21:5
128.0, -1.0, 131.0, 12:21:5
131.0, -3.0, 131.0, 12:21:5
131.0, -3.0, 131.0, 12:21:5
131.0, -3.0, 131.0, 12:21:5
131.0, 6.0, 128.0, 12:21:6
131.0, 6.0, 128.0, 12:21:6
131.0, 6.0, 128.0, 12:21:6
131.0, -3.0, 131.0, 12:21:6
131.0, -3.0, 131.0, 12:21:6
131.0, -3.0, 131.0, 12:21:6
130.0, 0.0, 131.0, 12:21:6
130.0, 0.0, 131.0, 12:21:6
130.0, 0.0, 131.0, 12:21:6
129.0, -1.0, 131.0, 12:21:6
129.0, -1.0, 131.0, 12:21:6
129.0, -1.0, 131.0, 12:21:6
129.0, 0.0, 130.0, 12:21:6
129.0, 0.0, 130.0, 12:21:6
129.0, 0.0, 130.0, 12:21:6
129.0, 1.0, 129.0, 12:21:6
129.0, 1.0, 129.0, 12:21:6
129.0, 1.0, 129.0, 12:21:6
129.0, 0.0, 129.0, 12:21:6
129.0, 0.0, 129.0, 12:21:6
129.0, 0.0, 129.0, 12:21:6
130.0, 0.0, 129.0, 12:21:6
130.0, 0.0, 129.0, 12:21:6
130.0, 0.0, 129.0, 12:21:6
129.0, 1.0, 129.0, 12:21:6
129.0, 1.0, 129.0, 12:21:6
129.0, 1.0, 129.0, 12:21:6
129.0, -2.0, 130.0, 12:21:6
129.0, -2.0, 130.0, 12:21:6
129.0, -2.0, 130.0, 12:21:6
129.0, 1.0, 129.0, 12:21:7
129.0, 1.0, 129.0, 12:21:7
129.0, 1.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
128.0, 0.0, 129.0, 12:21:7
128.0, 0.0, 129.0, 12:21:7
128.0, 0.0, 129.0, 12:21:7
129.0, 2.0, 128.0, 12:21:7
129.0, 2.0, 128.0, 12:21:7
129.0, 2.0, 128.0, 12:21:7
129.0, -1.0, 129.0, 12:21:7
129.0, -1.0, 129.0, 12:21:7
129.0, -1.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
129.0, 0.0, 129.0, 12:21:7
130.0, 0.0, 129.0, 12:21:8
130.0, 0.0, 129.0, 12:21:8
130.0, 0.0, 129.0, 12:21:8
129.0, 1.0, 129.0, 12:21:8
129.0, 1.0, 129.0, 12:21:8
129.0, 1.0, 129.0, 12:21:8
129.0, -2.0, 130.0, 12:21:8
129.0, -2.0, 130.0, 12:21:8
129.0, -2.0, 130.0, 12:21:8
129.0, 1.0, 129.0, 12:21:8
129.0, 1.0, 129.0, 12:21:8
129.0, 1.0, 129.0, 12:21:8
130.0, 0.0, 129.0, 12:21:8
130.0, 0.0, 129.0, 12:21:8
130.0, 0.0, 129.0, 12:21:8
130.0, 1.0, 129.0, 12:21:8
130.0, 1.0, 129.0, 12:21:8
130.0, 1.0, 129.0, 12:21:8
130.0, -1.0, 130.0, 12:21:8
130.0, -1.0, 130.0, 12:21:8
130.0, -1.0, 130.0, 12:21:8
131.0, 0.0, 130.0, 12:21:8
131.0, 0.0, 130.0, 12:21:8
131.0, 0.0, 130.0, 12:21:8
132.0, 1.0, 130.0, 12:21:8
132.0, 1.0, 130.0, 12:21:8
132.0, 1.0, 130.0, 12:21:8
133.0, 0.0, 131.0, 12:21:8
133.0, 0.0, 131.0, 12:21:8
133.0, 0.0, 131.0, 12:21:8
133.0, 0.0, 132.0, 12:21:9
133.0, 0.0, 132.0, 12:21:9
133.0, 0.0, 132.0, 12:21:9
133.0, -1.0, 133.0, 12:21:9
133.0, -1.0, 133.0, 12:21:9
133.0, -1.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
133.0, 0.0, 133.0, 12:21:9
134.0, 0.0, 133.0, 12:21:9
134.0, 0.0, 133.0, 12:21:9
134.0, 0.0, 133.0, 12:21:10
134.0, 1.0, 133.0, 12:21:10
134.0, 1.0, 133.0, 12:21:10
134.0, 1.0, 133.0, 12:21:10
134.0, -1.0, 134.0, 12:21:10
134.0, -1.0, 134.0, 12:21:10
134.0, -1.0, 134.0, 12:21:10
134.0, 0.0, 134.0, 12:21:10
134.0, 0.0, 134.0, 12:21:10
134.0, 0.0, 134.0, 12:21:10
133.0, -1.0, 134.0, 12:21:10
133.0, -1.0, 134.0, 12:21:10
133.0, -1.0, 134.0, 12:21:10
133.0, 1.0, 133.0, 12:21:10
133.0, 1.0, 133.0, 12:21:10
133.0, 1.0, 133.0, 12:21:10
132.0, 0.0, 133.0, 12:21:10
132.0, 0.0, 133.0, 12:21:10
132.0, 0.0, 133.0, 12:21:10
132.0, -1.0, 133.0, 12:21:10
132.0, -1.0, 133.0, 12:21:10
132.0, -1.0, 133.0, 12:21:10
132.0, 1.0, 132.0, 12:21:10
132.0, 1.0, 132.0, 12:21:10
132.0, 1.0, 132.0, 12:21:10
132.0, 0.0, 132.0, 12:21:10
132.0, 0.0, 132.0, 12:21:10
132.0, 0.0, 132.0, 12:21:10
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
132.0, 0.0, 132.0, 12:21:11
133.0, 0.0, 132.0, 12:21:11
133.0, 0.0, 132.0, 12:21:11
133.0, 0.0, 132.0, 12:21:11
132.0, 1.0, 132.0, 12:21:11
132.0, 1.0, 132.0, 12:21:12
132.0, 1.0, 132.0, 12:21:12
133.0, 1.0, 132.0, 12:21:12
133.0, 1.0, 132.0, 12:21:12
133.0, 1.0, 132.0, 12:21:12
133.0, 1.0, 132.0, 12:21:12
133.0, 1.0, 132.0, 12:21:12
133.0, 1.0, 132.0, 12:21:12
133.0, -1.0, 133.0, 12:21:12
133.0, -1.0, 133.0, 12:21:12
133.0, -1.0, 133.0, 12:21:12
133.0, 0.0, 133.0, 12:21:12
133.0, 0.0, 133.0, 12:21:12
133.0, 0.0, 133.0, 12:21:12
