Zaccel, Zsonar, Sonar Value, TIME, Created by Kevin Sheridan's Quadcopter GUI
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:44
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:45
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
20.0, 0.0, 20.0, 12:52:46
