Complete data set for Project: Unknown refer to GUI for structure
-0.6935623,1.0147644,204.6635,140,1110.0,1110.0,1110.0,1110.0,344,120,87,55,20,0.08032799,4204,-1.6709156,-0.8007132,0,42099,16:50:44
-0.6898344,1.0117437,204.672,140,1110.0,1110.0,1110.0,1110.0,657,114,67,57,20,0.08032799,4206,-1.6698812,-0.79568344,0,100,16:50:44
-0.6849044,1.0117489,206.40105,140,1110.0,1110.0,1110.0,1110.0,166,199,85,55,20,0.16065598,4209,-1.6727617,-0.7904721,0,99,16:50:44
-0.6871247,1.0114235,205.6513,140,1110.0,1110.0,1110.0,1110.0,3157,199,136,57,20,0.16065598,4199,-1.6715101,-0.7926583,0,101,16:50:44
-0.6858239,1.0060151,204.12521,140,1110.0,1110.0,1110.0,1110.0,233,211,92,54,20,0.08032799,4206,-1.6656663,-0.78824997,0,102,16:50:44
-0.68331474,1.0029137,204.88107,140,1110.0,1110.0,1110.0,1110.0,2021,114,166,58,20,0.08032799,4205,-1.663821,-0.78426504,0,102,16:50:44
-0.67366666,0.99596405,204.08948,140,1110.0,1110.0,1110.0,1110.0,537,426,98,57,20,0.16065598,4207,-1.6609502,-0.77097976,0,95,16:50:44
-0.6694696,0.99152666,204.65274,140,1110.0,1110.0,1110.0,1110.0,3157,154,103,55,20,0.08032799,4193,-1.6578414,-0.76378673,0,102,16:50:44
-0.66940683,0.9998348,203.42108,140,1110.0,1110.0,1110.0,1110.0,361,208,76,57,20,0.08032799,4184,-1.6668335,-0.7679322,0,100,16:50:44
-0.6695922,0.99820185,201.38284,140,1110.0,1110.0,1110.0,1110.0,1473,121,108,56,20,0.08032799,4168,-1.6652616,-0.7672409,0,99,16:50:44
-0.6708372,1.0075964,202.6745,140,1110.0,1110.0,1110.0,1110.0,1473,168,101,57,20,0.08032799,4232,-1.6739557,-0.77350086,0,98,16:50:45
-0.6708455,1.0008392,202.44888,140,1110.0,1110.0,1110.0,1110.0,3157,120,96,53,20,0.16065598,4183,-1.6682695,-0.77058583,0,99,16:50:45
-0.6673942,0.99855846,204.03992,140,1110.0,1110.0,1110.0,1110.0,3157,196,134,56,20,0.08032799,4187,-1.6672336,-0.76580197,0,101,16:50:45
-0.6621392,0.99730515,204.31955,140,1110.0,1110.0,1110.0,1110.0,3157,276,88,57,20,0.16065598,4199,-1.668,-0.7590904,0,101,16:50:45
-0.66148823,0.99641377,203.9888,140,1110.0,1110.0,1110.0,1110.0,3157,128,144,56,20,0.08032799,4205,-1.6679474,-0.7582599,0,99,16:50:45
-0.66171026,0.99400824,205.54901,140,1110.0,1110.0,1110.0,1110.0,3157,202,109,55,20,0.16065598,4256,-1.6638398,-0.75760406,0,100,16:50:45
-0.6628353,0.9972212,205.20198,140,1110.0,1110.0,1110.0,1110.0,3157,199,132,56,20,0.16065598,4209,-1.6665497,-0.7596689,0,99,16:50:45
-0.66332585,0.9947629,204.77815,140,1110.0,1110.0,1110.0,1110.0,3157,164,87,57,20,0.08032799,4205,-1.663938,-0.75897574,0,102,16:50:45
-0.66108656,0.99708515,205.20197,140,1110.0,1110.0,1110.0,1110.0,1473,657,90,54,20,0.08032799,4192,-1.6677603,-0.75826305,0,98,16:50:45
-0.6505246,1.0092397,204.07002,140,1110.0,1110.0,1110.0,1110.0,3157,182,250,57,20,0.08032799,4252,-1.6854801,-0.75370884,0,102,16:50:45
-0.6505639,1.0035409,203.8611,140,1110.0,1110.0,1110.0,1110.0,3157,276,125,56,20,0.16065598,4199,-1.6813034,-0.75090635,0,102,16:50:46
-0.6578484,0.99293166,203.32578,140,1110.0,1110.0,1110.0,1110.0,3157,132,77,56,20,0.16065598,4182,-1.6658839,-0.7536876,0,96,16:50:46
-0.66158545,0.9997309,202.96884,140,1110.0,1110.0,1110.0,1110.0,3157,208,156,56,20,0.08032799,4195,-1.6708333,-0.76022494,0,100,16:50:46
-0.66181016,0.99607915,203.31172,140,1110.0,1110.0,1110.0,1110.0,3157,185,130,56,20,0.08032799,4193,-1.6681957,-0.7595072,0,100,16:50:46
-0.66515756,1.0046548,202.4086,140,1110.0,1110.0,1110.0,1110.0,3157,218,77,56,20,0.08032799,4229,-1.673805,-0.76475376,0,100,16:50:46
-0.6712506,0.996864,204.04703,140,1110.0,1110.0,1110.0,1110.0,629,306,75,57,20,0.16065598,4191,-1.6642209,-0.7693866,0,102,16:50:46
-0.6685245,0.9865224,204.32013,140,1110.0,1110.0,1110.0,1110.0,3157,154,94,55,20,0.08032799,4236,-1.6540273,-0.7622844,0,103,16:50:46
-0.66846555,0.98548406,204.06168,140,1110.0,1110.0,1110.0,1110.0,3157,218,144,55,20,0.16065598,4201,-1.6529883,-0.7600338,0,97,16:50:46
-0.6702555,0.9824316,205.10846,140,1110.0,1110.0,1110.0,1110.0,3157,193,103,57,20,0.08032799,4201,-1.6498672,-0.76160896,0,101,16:50:46
-0.66967756,0.9824107,204.46176,140,1110.0,1110.0,1110.0,1110.0,1800,270,113,57,20,0.16065598,4204,-1.6493334,-0.76064414,0,98,16:50:46
